ORGANIZATION_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|NAME|LOCATION_ID|BUSINESS_GROUP_ID|SET_ID|LEGAL_ENTITY_ID|ESTABLISHMENT_ID|COST_ALLOCATION_KEYFLEX_ID|ACTION_OCCURENCE_ID|STATUS|INTERNAL_EXTERNAL_FLAG|INTERNAL_ADDRESS_LINE|ORGANIZATION_TYPE|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|SOURCE_LANG|ACTION_OCCURRENCE_ID1|CLASSIFICATION_CODE|LEGISLATION_CODE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
KTGA_DEP_1923186034|2011/03/02|4712/12/31|КТГА Департамент по регионам|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1923186034
KTG_DEP_1028124222|2011/04/21|4712/12/31|КТГ Административно-хозяйственная служба|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1028124222
KTG_DEP_34109138|2011/04/21|2011/07/03|КТГ Департамент по внешним связям и сводно-координационной работе|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_34109138
KTG_DEP_1998094085|2011/04/21|4712/12/31|КТГ Департамент по управлению персоналом|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1998094085
KTG_DEP_4000557195|2011/04/21|2011/07/02|КТГ Служба финансовой отчетности|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_4000557195
KTGA_DEP_95529615|2011/06/07|4712/12/31|КТГА Пресс-служба|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_95529615
KTGA_DEP_2959545551|2011/06/08|4712/12/31|КТГА Департамент по связям с общественностью|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2959545551
KTGA_DEP_1105792999|2011/08/11|4712/12/31|КТГА Департамент по сервисным проектам|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1105792999
KTGA_DEP_823474543|2011/09/01|4712/12/31|КТГА Группа бюджетирования и экономического анализа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_823474543
KTGA_DEP_2457921023|2011/09/01|4712/12/31|КТГА Группа тарифообразования и ценообразования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2457921023
KTGA_DEP_2266363393|2012/04/18|4712/12/31|КТГА Диспетчерская группа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2266363393
KTGA_DEP_3807175389|2012/04/24|4712/12/31|КТГА Специалист по защите государственных секретов и мобилизационной подготовке|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3807175389
KTG_DEP_1245437124|2012/05/22|2014/06/24|КТГ Департамент по управлению системой магистральных газопроводов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1245437124
KTG_DEP_2748596065|2012/05/24|4712/12/31|КТГ Департамент  МСФО и УО|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2748596065
KTG_DEP_4260305977|2012/05/24|2015/02/24|КТГ Департамент  корпоративного  финансирования и казначейства|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_4260305977
KTG_DEP_2864376959|2012/05/24|4712/12/31|КТГ Департамент инвестиционных проектов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2864376959
KTG_DEP_3630616351|2012/05/24|2014/06/24|КТГ Департамент по управлению активами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3630616351
KTG_DEP_467773062|2012/05/24|2015/02/24|КТГ Центральный диспетчерский департамент|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_467773062
KTG_DEP_2202480781|2012/05/24|2014/06/24|КТГ Департамент по управлению газораспределительными системами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2202480781
KTG_DEP_1455274375|2012/05/24|2015/02/24|КТГ Департамент по добыче газа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1455274375
KTG_DEP_1459635447|2012/05/24|2012/11/03|КТГ Департамент стратегического и корпоративного развития|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1459635447
KTG_DEP_1513690304|2012/05/24|2014/06/24|КТГ Департамент по административным вопросам и документообороту|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1513690304
KTG_DEP_844888068|2012/06/05|4712/12/31|КТГ Департамент по связям с общественностью и сводно-координационной работе|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_844888068
KTG_DEP_3649189879|2012/11/02|2014/06/24|КТГ Департамент по работе с регионами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3649189879
KTG_DEP_2071984675|2013/04/12|2015/02/25|КТГ Служба по работе с инвесторами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2071984675
KTG_DEP_2899432603|2013/04/12|2014/06/24|КТГ Служба по организации труда и заработной платы|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2899432603
KTGA_DEP_2748287970|2013/05/01|4712/12/31|КТГА Костанайский производственный филиал|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2748287970
KTGA_DEP_441582321|2013/05/03|4712/12/31|КТГА Хозяйственная служба|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_441582321
KTGA_DEP_1559827880|2013/06/04|4712/12/31|КТГА Диспетчерская служба|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1559827880
KTGA_DEP_3824590359|2013/06/14|4712/12/31|КТГА Департамент организации закупок и мониторинга договоров|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3824590359
KTGA_DEP_1974133575|2013/06/14|4712/12/31|КТГА Департамент материально-технического снабжения и складского учета|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1974133575
KTGA_DEP_4258285791|2013/06/25|4712/12/31|КТГА Департамент материально-технического снабжения|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_4258285791
KTG_DEP_3364684429|2013/06/26|2014/06/24|КТГ Департамент капитального строительства и ремонта|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3364684429
KTG_DEP_3988951540|2013/06/26|2015/02/24|КТГ Департамент по управлению человеческими ресурсами и оплате труда|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3988951540
KTGA_DEP_1295012995|2013/07/01|4712/12/31|КТГА Восточно-Казахстанский производственный филиал|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1295012995
KTGA_DEP_2419703076|2013/07/01|2013/12/06|КТГА Зайсанский газовый участок|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2419703076
KTGA_DEP_27606701|2013/10/02|4712/12/31|КТГА Департамент мониторинга договоров и цен|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_27606701
KTGA_DEP_3666381824|2013/12/03|4712/12/31|КТГА Группа МСФО|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3666381824
KTGA_DEP_1835397190|2013/12/05|4712/12/31|КТГА Зайсанское газовое хозяйство|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_1835397190
KTGA_DEP_2419703076|2013/12/06|4712/12/31|КТГА Зайсанский газовый участок|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2419703076
KTG_DEP_2749310182|2014/06/03|2015/02/24|КТГ Департамент маркетинга газа и ценообразования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2749310182
KTG_DEP_2736642023|2014/06/20|2015/02/24|КТГ Служба технического регулирования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2736642023
KTG_DEP_2550263848|2014/06/20|2015/02/24|КТГ Департамент по развитию газомоторного топлива и газохимии|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2550263848
KTG_DEP_2782568612|2014/06/21|4712/12/31|КТГ Департамент правового обеспечения|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2782568612
KTG_DEP_3649189879|2014/06/24|4712/12/31|КТГ Департамент по работе с регионами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3649189879
KTG_DEP_2259721223|2014/06/24|4712/12/31|КТГ Служба информационных технологий|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2259721223
KTG_DEP_3364684429|2014/06/24|4712/12/31|КТГ Департамент капитального строительства и ремонта|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3364684429
KTG_DEP_3630616351|2014/06/24|4712/12/31|КТГ Департамент по управлению активами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3630616351
KTG_DEP_1245437124|2014/06/24|4712/12/31|КТГ Департамент по управлению системой магистральных газопроводов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1245437124
KTG_DEP_1513690304|2014/06/24|4712/12/31|КТГ Департамент по административным вопросам и документообороту|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1513690304
KTG_DEP_2202480781|2014/06/24|4712/12/31|КТГ Департамент по управлению газораспределительными системами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2202480781
KTG_DEP_2695547076|2014/06/24|4712/12/31|КТГ Департамент маркетинга газа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2695547076
KTG_DEP_2899432603|2014/06/24|4712/12/31|КТГ Служба по организации труда и заработной платы|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2899432603
KTGA_DEP_2780875308|2014/09/24|4712/12/31|КТГА Департамент интегрированной системы менеджмента|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2780875308
KTGA_DEP_840957041|2014/09/24|4712/12/31|КТГА Департамент внутреннего контроля и управления рисками|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_840957041
KTGA_DEP_2689321926|2014/09/25|4712/12/31|КТГА Служба управленческой отчетности и анализа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_2689321926
KTG_DEP_2730602028|2015/02/20|4712/12/31|КТГ Департамент по тарифной политике|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2730602028
KTG_DEP_4269211232|2015/02/20|4712/12/31|КТГ Представительство в г. Пекин|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_4269211232
KTG_DEP_3530292196|2015/02/20|4712/12/31|КТГ Департамент внутреннего контроля|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3530292196
KTG_DEP_3106227650|2015/02/20|4712/12/31|КТГ Департамент по добыче газа из альтернативных источников|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3106227650
KTG_DEP_2721380249|2015/02/20|4712/12/31|КТГ Департамент технической политики|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2721380249
KTG_DEP_4229681291|2015/02/20|4712/12/31|КТГ Служба организации и оплаты труда|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_4229681291
KTG_DEP_3542089246|2015/02/20|4712/12/31|КТГ Департамент казначейства|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3542089246
KTG_DEP_2873330744|2015/02/20|4712/12/31|КТГ Департамент по недропользованию|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2873330744
KTG_DEP_513233605|2015/02/20|4712/12/31|КТГ Департамент по управлению ГТС|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_513233605
KTG_DEP_3824590359|2015/02/20|4712/12/31|КТГ Департамент организации закупок и мониторинга договоров|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3824590359
KTG_DEP_633992330|2015/02/20|4712/12/31|КТГ Департамент по развитию газового бизнеса|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_633992330
KTG_DEP_826683717|2015/02/20|4712/12/31|КТГ Департамент маркетинга газа и диспетчеризации|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_826683717
KTG_DEP_521762993|2015/02/24|4712/12/31|КТГ Департамент промышленной безопасности, охраны труда и экологии|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_521762993
KTG_DEP_1071338886|2015/02/24|4712/12/31|КТГ Департамент закупок и развития местного содержания|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1071338886
KTG_DEP_1455274375|2015/02/24|4712/12/31|КТГ Департамент по добыче газа|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_1455274375
KTG_DEP_2653628947|2015/02/24|4712/12/31|КТГ Департамент капитального строительства и технической политики ГТС|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2653628947
KTG_DEP_2749310182|2015/02/24|4712/12/31|КТГ Департамент маркетинга газа и ценообразования|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2749310182
KTG_DEP_467773062|2015/02/24|4712/12/31|КТГ Центральный диспетчерский департамент|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_467773062
KTG_DEP_2550263848|2015/02/24|4712/12/31|КТГ Департамент по развитию газомоторного топлива и газохимии|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2550263848
KTG_DEP_2760242513|2015/02/24|4712/12/31|КТГ Департамент по добыче метана угольных пластов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2760242513
KTG_DEP_3566945987|2015/02/24|4712/12/31|КТГ Департамент международных контрактов|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_3566945987
KTG_DEP_2071984675|2015/02/25|4712/12/31|КТГ Служба по работе с инвесторами|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2071984675
KTGA_DEP_3530292196|2015/04/09|4712/12/31|КТГА Департамент внутреннего контроля|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|188772AEC119AD11E053A647660A0CF2|||||I|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTGA_DEP_3530292196
KTG_DEP_2655454315|2015/04/29|4712/12/31|КТГ Представительство в г.Ташкент|BC_BOLASHAK|188772AEC11AAD11E053A647660A0CF2|19B73EDCB32C8603E053A647660A5518|||||A|INT||||||||||||||||||||||||||||||||||US||DEPARTMENT||DEPT_TBL|KTG_DEP_2655454315
