PERSON_LEGISLATIVE_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|BUSINESS_GROUP_ID|PERSON_ID|LEGISLATION_CODE|HIGHEST_EDUCATION_LEVEL|MARITAL_STATUS|MARITAL_STATUS_DATE|SEX|ATTRIBUTE_CATEGORY|ATTRIBUTE1|ATTRIBUTE2|ATTRIBUTE3|ATTRIBUTE4|ATTRIBUTE5|ATTRIBUTE6|ATTRIBUTE7|ATTRIBUTE8|ATTRIBUTE9|ATTRIBUTE10|ATTRIBUTE11|ATTRIBUTE12|ATTRIBUTE13|ATTRIBUTE14|ATTRIBUTE15|ATTRIBUTE16|ATTRIBUTE17|ATTRIBUTE18|ATTRIBUTE19|ATTRIBUTE20|ATTRIBUTE21|ATTRIBUTE22|ATTRIBUTE23|ATTRIBUTE24|ATTRIBUTE25|ATTRIBUTE26|ATTRIBUTE27|ATTRIBUTE28|ATTRIBUTE29|ATTRIBUTE30|PER_INFROMATION_CATEGORY|PER_INFORMATION1|PER_INFORMATION2|PER_INFORMATION3|PER_INFORMATION4|PER_INFORMATION5|PER_INFORMATION6|PER_INFORMATION7|PER_INFORMATION8|PER_INFORMATION9|PER_INFORMATION10|PER_INFORMATION11|PER_INFORMATION12|PER_INFORMATION13|PER_INFORMATION14|PER_INFORMATION15|PER_INFORMATION16|PER_INFORMATION17|PER_INFORMATION18|PER_INFORMATION19|PER_INFORMATION20|PER_INFORMATION21|PER_INFORMATION22|PER_INFORMATION23|PER_INFORMATION24|PER_INFORMATION25|PER_INFORMATION26|PER_INFORMATION27|PER_INFORMATION28|PER_INFORMATION29|PER_INFORMATION30|PER_INFORMATION_DATE1|PER_INFORMATION_DATE2|PER_INFORMATION_DATE3|PER_INFORMATION_DATE4|PER_INFORMATION_DATE5|PER_INFORMATION_DATE6|PER_INFORMATION_DATE7|PER_INFORMATION_DATE8|PER_INFORMATION_DATE9|PER_INFORMATION_DATE10|PER_INFORMATION_DATE11|PER_INFORMATION_DATE12|PER_INFORMATION_DATE13|PER_INFORMATION_DATE14|PER_INFORMATION_DATE15|PER_INFORMATION_NUMBER1|PER_INFORMATION_NUMBER2|PER_INFORMATION_NUMBER3|PER_INFORMATION_NUMBER4|PER_INFORMATION_NUMBER5|PER_INFORMATION_NUMBER6|PER_INFORMATION_NUMBER7|PER_INFORMATION_NUMBER8|PER_INFORMATION_NUMBER9|PER_INFORMATION_NUMBER10|PER_INFORMATION_NUMBER11|PER_INFORMATION_NUMBER12|PER_INFORMATION_NUMBER13|PER_INFORMATION_NUMBER14|PER_INFORMATION_NUMBER15|PER_INFORMATION_NUMBER16|PER_INFORMATION_NUMBER17|PER_INFORMATION_NUMBER18|PER_INFORMATION_NUMBER19|PER_INFORMATION_NUMBER20|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
L383578302|2009-04-06|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P383578302|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L383578302
L3841440536|2002-04-09|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3841440536|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3841440536
L3842449221|2006-11-21|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3842449221|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3842449221
L3846244044|2003-03-03|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3846244044|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3846244044
L3848369740|2008-12-29|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3848369740|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3848369740
L3852502814|2013-09-17|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3852502814|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3852502814
L3854136234|2002-04-08|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3854136234|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3854136234
L3857886574|2014-06-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3857886574|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3857886574
L3859258004|2012-08-06|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3859258004|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3859258004
L3865288642|2003-06-10|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3865288642|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3865288642
L3873336723|2006-08-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3873336723|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3873336723
L3885498140|2011-06-27|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3885498140|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3885498140
L3889829134|2005-10-31|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3889829134|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3889829134
L3891018427|2014-06-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3891018427|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3891018427
L3891052010|2009-02-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3891052010|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3891052010
L3894582033|2004-07-22|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3894582033|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3894582033
L3894810232|2005-04-08|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3894810232|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3894810232
L3897796862|2013-06-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3897796862|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3897796862
L3901192277|2011-09-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3901192277|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3901192277
L3903672367|2001-04-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3903672367|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3903672367
L390490426|2002-11-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P390490426|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L390490426
L3906229320|2000-06-28|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3906229320|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3906229320
L3912416657|2001-12-29|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3912416657|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3912416657
L3914647295|2011-09-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3914647295|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3914647295
L3915950838|2002-10-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3915950838|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3915950838
L3916617059|2000-12-11|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3916617059|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3916617059
L3917081151|2002-05-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3917081151|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3917081151
L3917250299|2009-02-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3917250299|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3917250299
L3922689315|2004-07-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3922689315|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3922689315
L3923910362|2008-07-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3923910362|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3923910362
L3924030725|2013-06-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3924030725|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3924030725
L3924283721|2008-10-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3924283721|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3924283721
L3925209735|2000-07-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3925209735|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3925209735
L3925593120|2006-11-21|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3925593120|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3925593120
L3925825418|2001-03-27|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3925825418|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3925825418
L3930022798|2009-04-20|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3930022798|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3930022798
L3930030338|2006-07-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3930030338|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3930030338
L3930177751|2001-07-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3930177751|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3930177751
L3934169017|2002-07-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3934169017|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3934169017
L3934297258|2009-07-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3934297258|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3934297258
L393704429|2010-05-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P393704429|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L393704429
L3937675041|2013-06-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3937675041|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3937675041
L3940327525|2003-10-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3940327525|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3940327525
L394291027|2009-09-11|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P394291027|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L394291027
L3945844919|2014-11-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3945844919|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3945844919
L3947132108|2010-02-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3947132108|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3947132108
L3950040276|2000-08-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3950040276|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3950040276
L3952361104|2007-09-17|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3952361104|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3952361104
L3952948950|2015-06-08|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3952948950|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3952948950
L3954649603|2002-07-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3954649603|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3954649603
L3956595231|2004-09-06|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3956595231|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3956595231
L3961243531|2005-11-25|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3961243531|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3961243531
L3961853795|2004-03-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3961853795|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3961853795
L3963238032|2006-11-21|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3963238032|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3963238032
L3964747703|2015-02-10|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3964747703|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3964747703
L396552861|2003-08-27|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P396552861|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L396552861
L3965633097|2004-10-12|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3965633097|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3965633097
L3968148063|2008-05-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3968148063|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3968148063
L397245741|2001-12-29|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P397245741|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L397245741
L397672684|2000-07-31|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P397672684|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L397672684
L3977029279|2006-12-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3977029279|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3977029279
L3978671865|2000-03-31|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3978671865|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3978671865
L3979848278|2007-07-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3979848278|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3979848278
L3981710198|2014-06-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3981710198|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3981710198
L3982563770|2000-07-03|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3982563770|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3982563770
L398638898|2015-06-15|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P398638898|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L398638898
L3987215569|2002-07-08|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3987215569|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3987215569
L3990923377|2008-10-17|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3990923377|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3990923377
L3991082586|2014-06-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3991082586|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3991082586
L3996156658|2001-07-16|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3996156658|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3996156658
L3996432237|2014-06-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3996432237|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3996432237
L3998132146|2006-07-31|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P3998132146|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L3998132146
L4003606135|2013-06-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4003606135|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4003606135
L4004322991|2008-08-27|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4004322991|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4004322991
L4017888027|2013-01-28|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4017888027|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4017888027
L4021021381|2000-08-08|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4021021381|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4021021381
L40223947|2005-09-13|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P40223947|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L40223947
L4022838300|2014-08-20|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4022838300|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4022838300
L4022844884|2002-01-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4022844884|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4022844884
L4027572065|2003-04-14|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4027572065|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4027572065
L4029571430|2001-09-03|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4029571430|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4029571430
L4030104717|2011-10-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4030104717|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4030104717
L4031743391|2011-08-22|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4031743391|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4031743391
L4032317391|2002-01-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4032317391|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4032317391
L4036031626|2009-05-12|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4036031626|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4036031626
L4036159054|2006-02-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4036159054|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4036159054
L4038180826|2015-03-04|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4038180826|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4038180826
L4039183842|2003-03-03|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4039183842|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4039183842
L4039299084|2004-01-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4039299084|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4039299084
L4039443603|2006-01-23|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4039443603|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4039443603
L4041880920|2015-05-18|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4041880920|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4041880920
L4045367484|2002-10-15|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4045367484|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4045367484
L4048236963|2004-10-05|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4048236963|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4048236963
L4056302450|2005-05-03|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4056302450|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4056302450
L4056543980|2002-05-02|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4056543980|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4056543980
L4059800304|2002-04-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4059800304|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4059800304
L4065470482|2008-12-11|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4065470482|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4065470482
L4066137767|2014-09-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4066137767|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4066137767
L4067212841|2000-06-26|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4067212841|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4067212841
L4071206913|2004-10-01|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4071206913|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4071206913
L4075599093|2003-11-10|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4075599093|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4075599093
L4075891100|2012-09-24|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P4075891100|KZ||||M||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L4075891100
L40832698|2010-07-07|4712-12-31|188772AEC11AAD11E053A647660A0CF2|P40832698|KZ||||F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||PERS_DATA_EFFDT|L40832698
