ACTION_OCCURRENCE_ID|ADDS_TO_BUDGET|ASSIGN_WORK_MEASURE_ID|ASSIGNMENT_ID|BUSINESS_GROUP_ID|FFECTIVE_START_DATE|EFFECTIVE_END_DATE|UNIT|VALUE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
|Y|ASG_FTE_P15148|ASSIG15148||2013-08-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P15151|ASSIG15151||2013-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P15154|ASSIG15154||2013-09-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P15155|ASSIG15155||2013-09-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P15159|ASSIG15159||2013-09-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P15160|ASSIG15160||2013-09-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P15162|ASSIG15162||2013-09-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P15165|ASSIG15165||2013-09-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P15166|ASSIG15166||2013-09-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P15170|ASSIG15170||2013-09-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P15173|ASSIG15173||2013-09-09|4712-12-31|FTE|1||
|Y|ASG_FTE_P15187|ASSIG15187||2013-07-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P15188|ASSIG15188||2013-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P15189|ASSIG15189||2013-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P15190|ASSIG15190||2013-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P15191|ASSIG15191||2013-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P15199|ASSIG15199||2013-09-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P15200|ASSIG15200||2013-09-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P15207|ASSIG15207||2013-09-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P15209|ASSIG15209||2013-09-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P15212|ASSIG15212||2013-09-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P15213|ASSIG15213||2013-09-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P15216|ASSIG15216||2013-11-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P15217|ASSIG15217||2013-09-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P15218|ASSIG15218||2013-09-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P15224|ASSIG15224||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P15225|ASSIG15225||2013-07-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P15226|ASSIG15226||2013-09-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P15227|ASSIG15227||2013-08-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P15228|ASSIG15228||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P15229|ASSIG15229||2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P15230|ASSIG15230||2013-07-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P15231|ASSIG15231||2013-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P15232|ASSIG15232||2013-09-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P15251|ASSIG15251||2013-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P15256|ASSIG15256||2013-09-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P15257|ASSIG15257||2013-09-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P15270|ASSIG15270||2013-06-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P15291|ASSIG15291||2013-06-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P15292|ASSIG15292||2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P15296|ASSIG15296||2013-10-07|4712-12-31|FTE|1||
|Y|ASG_FTE_P15302|ASSIG15302||2013-09-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P15307|ASSIG15307||2013-10-01|4712-12-31|FTE|1||
|Y|ASG_FTE_P15338|ASSIG15338||2013-10-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P15339|ASSIG15339||2013-10-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P15356|ASSIG15356||2013-10-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P15375|ASSIG15375||2013-11-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P15408|ASSIG15408||2013-11-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P15421|ASSIG15421||2013-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P15422|ASSIG15422||2013-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P15423|ASSIG15423||2013-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P15424|ASSIG15424||2013-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P15425|ASSIG15425||2013-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P15428|ASSIG15428||2013-11-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P15500|ASSIG15500||2013-12-09|4712-12-31|FTE|1||
|Y|ASG_FTE_P15501|ASSIG15501||2013-12-09|4712-12-31|FTE|1||
|Y|ASG_FTE_P15503|ASSIG15503||2014-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P15504|ASSIG15504||2013-12-09|4712-12-31|FTE|1||
|Y|ASG_FTE_P16202|ASSIG16202||2014-06-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16203|ASSIG16203||2014-06-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P15468|ASSIG15468||2013-11-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P15470|ASSIG15470||2013-11-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P15483|ASSIG15483||2013-12-09|4712-12-31|FTE|1||
|Y|ASG_FTE_P15513|ASSIG15513||2013-12-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P15534|ASSIG15534||2013-12-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P15535|ASSIG15535||2013-12-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P15546|ASSIG15546||2013-12-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P15547|ASSIG15547||2013-12-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P15552|ASSIG15552||2013-12-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P15563|ASSIG15563||2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15564|ASSIG15564||2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15565|ASSIG15565||2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15566|ASSIG15566||2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15567|ASSIG15567||2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15568|ASSIG15568||2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15600|ASSIG15600||2014-01-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P15601|ASSIG15601||2014-01-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P15602|ASSIG15602||2014-01-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P15604|ASSIG15604||2014-01-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P15606|ASSIG15606||2014-01-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P15621|ASSIG15621||2014-02-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P15629|ASSIG15629||2014-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P15640|ASSIG15640||2014-01-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P15642|ASSIG15642||2014-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P15643|ASSIG15643||2014-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P15645|ASSIG15645||2014-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P15646|ASSIG15646||2014-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P15648|ASSIG15648||2014-01-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15654|ASSIG15654||2014-01-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15655|ASSIG15655||2014-01-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15678|ASSIG15678||2013-12-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P15682|ASSIG15682||2014-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P15683|ASSIG15683||2014-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P15684|ASSIG15684||2014-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P15692|ASSIG15692||2014-02-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P15698|ASSIG15698||2014-02-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P15700|ASSIG15700||2014-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P15702|ASSIG15702||2014-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P15710|ASSIG15710||2014-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P15713|ASSIG15713||2014-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P15717|ASSIG15717||2014-02-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P15718|ASSIG15718||2014-02-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P15719|ASSIG15719||2014-02-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P15739|ASSIG15739||2014-02-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P15755|ASSIG15755||2014-02-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P15757|ASSIG15757||2014-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P15762|ASSIG15762||2014-02-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P15767|ASSIG15767||2014-02-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P15787|ASSIG15787||2014-02-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P15792|ASSIG15792||2014-02-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P15793|ASSIG15793||2014-03-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P15794|ASSIG15794||2014-03-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P15795|ASSIG15795||2014-03-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P15799|ASSIG15799||2014-02-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15800|ASSIG15800||2014-02-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P15803|ASSIG15803||2014-03-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P15842|ASSIG15842||2014-03-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P15846|ASSIG15846||2014-03-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P15890|ASSIG15890||2014-04-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P15894|ASSIG15894||2014-03-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P15939|ASSIG15939||2014-04-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P15949|ASSIG15949||2014-04-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P15968|ASSIG15968||2014-04-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P16011|ASSIG16011||2014-04-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P16028|ASSIG16028||2014-04-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P16040|ASSIG16040||2014-05-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P16041|ASSIG16041||2014-04-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P16058|ASSIG16058||2014-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16059|ASSIG16059||2014-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16060|ASSIG16060||2014-05-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16069|ASSIG16069||2014-05-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P16109|ASSIG16109||2014-05-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P16110|ASSIG16110||2014-05-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P16111|ASSIG16111||2014-05-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P16124|ASSIG16124||2014-05-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P16145|ASSIG16145||2014-07-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P16146|ASSIG16146||2014-06-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P16149|ASSIG16149||2014-06-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P16163|ASSIG16163||2014-06-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P16189|ASSIG16189||2014-06-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16194|ASSIG16194||2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P16201|ASSIG16201||2014-06-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16236|ASSIG16236||2014-07-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P16296|ASSIG16296||2014-07-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P16297|ASSIG16297||2014-07-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P16332|ASSIG16332||2014-07-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P16333|ASSIG16333||2014-07-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P16358|ASSIG16358||2014-07-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P16360|ASSIG16360||2014-07-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P16392|ASSIG16392||2014-08-07|4712-12-31|FTE|1||
|Y|ASG_FTE_P16397|ASSIG16397||2014-08-15|4712-12-31|FTE|1||
|Y|ASG_FTE_P16401|ASSIG16401||2014-08-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P16402|ASSIG16402||2014-09-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P16408|ASSIG16408||2014-08-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P16409|ASSIG16409||2014-08-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P16410|ASSIG16410||2014-08-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P16432|ASSIG16432||2014-08-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P16436|ASSIG16436||2014-08-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P16438|ASSIG16438||2014-08-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P16449|ASSIG16449||2014-08-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16452|ASSIG16452||2014-08-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16453|ASSIG16453||2014-08-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16465|ASSIG16465||2014-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P16466|ASSIG16466||2014-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_P16468|ASSIG16468||2014-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P16469|ASSIG16469||2014-08-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P16470|ASSIG16470||2014-08-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P16482|ASSIG16482||2014-08-26|4712-12-31|FTE|1||
|Y|ASG_FTE_P16493|ASSIG16493||2014-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16494|ASSIG16494||2014-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16497|ASSIG16497||2014-08-25|4712-12-31|FTE|1||
|Y|ASG_FTE_P16499|ASSIG16499||2014-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16544|ASSIG16544||2014-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P16553|ASSIG16553||2014-09-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P16554|ASSIG16554||2014-09-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P16555|ASSIG16555||2014-08-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P16556|ASSIG16556||2014-08-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P16557|ASSIG16557||2014-08-29|4712-12-31|FTE|1||
|Y|ASG_FTE_P16560|ASSIG16560||2014-09-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P16565|ASSIG16565||2014-09-16|4712-12-31|FTE|1||
|Y|ASG_FTE_P16585|ASSIG16585||2014-09-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P16609|ASSIG16609||2014-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P16610|ASSIG16610||2014-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P16611|ASSIG16611||2014-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P16612|ASSIG16612||2014-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P16613|ASSIG16613||2014-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P16614|ASSIG16614||2014-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P16615|ASSIG16615||2014-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P16621|ASSIG16621||2014-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P16625|ASSIG16625||2014-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_P16658|ASSIG16658||2014-10-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P16659|ASSIG16659||2014-10-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P16689|ASSIG16689||2014-10-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16696|ASSIG16696||2014-10-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P16710|ASSIG16710||2014-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16719|ASSIG16719||2014-10-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P16725|ASSIG16725||2014-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16728|ASSIG16728||2014-10-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P16729|ASSIG16729||2014-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16731|ASSIG16731||2014-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16733|ASSIG16733||2014-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16734|ASSIG16734||2014-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16735|ASSIG16735||2014-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16737|ASSIG16737||2014-10-20|4712-12-31|FTE|1||
|Y|ASG_FTE_P16756|ASSIG16756||2014-10-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P16757|ASSIG16757||2014-10-23|4712-12-31|FTE|1||
|Y|ASG_FTE_P16764|ASSIG16764||2014-10-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P16765|ASSIG16765||2014-10-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P16766|ASSIG16766||2014-10-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P16776|ASSIG16776||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16777|ASSIG16777||2014-11-07|4712-12-31|FTE|1||
|Y|ASG_FTE_P16778|ASSIG16778||2014-10-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16789|ASSIG16789||2014-10-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P16790|ASSIG16790||2014-10-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P16791|ASSIG16791||2014-10-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P16793|ASSIG16793||2014-10-27|4712-12-31|FTE|1||
|Y|ASG_FTE_P16794|ASSIG16794||2014-10-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P16795|ASSIG16795||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16796|ASSIG16796||2014-11-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P16797|ASSIG16797||2014-10-30|4712-12-31|FTE|1||
|Y|ASG_FTE_P16798|ASSIG16798||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16800|ASSIG16800||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16805|ASSIG16805||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16807|ASSIG16807||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16809|ASSIG16809||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16812|ASSIG16812||2014-11-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16813|ASSIG16813||2014-11-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16814|ASSIG16814||2014-11-03|4712-12-31|FTE|1||
|Y|ASG_FTE_P16816|ASSIG16816||2014-11-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16818|ASSIG16818||2014-11-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16822|ASSIG16822||2014-11-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16823|ASSIG16823||2014-11-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16827|ASSIG16827||2014-11-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16829|ASSIG16829||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16830|ASSIG16830||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16831|ASSIG16831||2014-10-31|4712-12-31|FTE|1||
|Y|ASG_FTE_P16832|ASSIG16832||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16833|ASSIG16833||2014-11-06|4712-12-31|FTE|1||
|Y|ASG_FTE_P16834|ASSIG16834||2014-11-07|4712-12-31|FTE|1||
|Y|ASG_FTE_P16835|ASSIG16835||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16837|ASSIG16837||2014-11-07|4712-12-31|FTE|1||
|Y|ASG_FTE_P16838|ASSIG16838||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16839|ASSIG16839||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16849|ASSIG16849||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16850|ASSIG16850||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16851|ASSIG16851||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16852|ASSIG16852||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16853|ASSIG16853||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16859|ASSIG16859||2014-11-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P16861|ASSIG16861||2014-11-11|4712-12-31|FTE|1||
|Y|ASG_FTE_P16864|ASSIG16864||2014-11-10|4712-12-31|FTE|1||
|Y|ASG_FTE_P16866|ASSIG16866||2014-11-12|4712-12-31|FTE|1||
|Y|ASG_FTE_P16871|ASSIG16871||2014-11-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P16872|ASSIG16872||2014-11-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P16873|ASSIG16873||2014-11-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P16874|ASSIG16874||2014-11-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P16875|ASSIG16875||2014-11-13|4712-12-31|FTE|1||
|Y|ASG_FTE_P16876|ASSIG16876||2014-11-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P16877|ASSIG16877||2014-11-14|4712-12-31|FTE|1||
|Y|ASG_FTE_P16878|ASSIG16878||2014-11-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P16879|ASSIG16879||2014-11-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P16880|ASSIG16880||2014-11-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P16881|ASSIG16881||2014-11-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P16883|ASSIG16883||2014-11-17|4712-12-31|FTE|1||
|Y|ASG_FTE_P16884|ASSIG16884||2014-11-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P16885|ASSIG16885||2014-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16887|ASSIG16887||2014-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16888|ASSIG16888||2014-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16889|ASSIG16889||2014-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16890|ASSIG16890||2014-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16891|ASSIG16891||2014-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16892|ASSIG16892||2014-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16895|ASSIG16895||2014-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16897|ASSIG16897||2014-11-18|4712-12-31|FTE|1||
|Y|ASG_FTE_P16898|ASSIG16898||2014-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_P16912|ASSIG16912||2014-11-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P16913|ASSIG16913||2014-11-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P16914|ASSIG16914||2014-11-21|4712-12-31|FTE|1||
|Y|ASG_FTE_P16939|ASSIG16939||2014-11-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P16943|ASSIG16943||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16944|ASSIG16944||2014-11-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P16945|ASSIG16945||2014-11-28|4712-12-31|FTE|1||
|Y|ASG_FTE_P16946|ASSIG16946||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16947|ASSIG16947||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16948|ASSIG16948||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16949|ASSIG16949||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16950|ASSIG16950||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16951|ASSIG16951||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16952|ASSIG16952||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16953|ASSIG16953||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16960|ASSIG16960||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16961|ASSIG16961||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16962|ASSIG16962||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16963|ASSIG16963||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16964|ASSIG16964||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16965|ASSIG16965||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16966|ASSIG16966||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16967|ASSIG16967||2014-12-08|4712-12-31|FTE|1||
|Y|ASG_FTE_P16968|ASSIG16968||2014-12-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16969|ASSIG16969||2014-12-04|4712-12-31|FTE|1||
|Y|ASG_FTE_P16976|ASSIG16976||2014-12-02|4712-12-31|FTE|1||
|Y|ASG_FTE_P16977|ASSIG16977||2014-12-08|4712-12-31|FTE|1||
|Y|ASG_FTE_P16978|ASSIG16978||2014-12-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P16979|ASSIG16979||2014-12-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P16980|ASSIG16980||2014-12-05|4712-12-31|FTE|1||
|Y|ASG_FTE_P16982|ASSIG16982||2014-12-08|4712-12-31|FTE|1||
|Y|ASG_FTE_P16984|ASSIG16984||2014-12-08|4712-12-31|FTE|1||
